date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
2022-02-01,Nicaragua,Belize,1,1,Friendly,Managua,Nicaragua,FALSE
2022-02-01,Suriname,Guyana,2,1,Friendly,Paramaribo,Suriname,FALSE
2022-02-01,Lebanon,Iraq,1,1,FIFA World Cup qualification,Sidon,Lebanon,FALSE
2022-02-01,Iran,United Arab Emirates,1,0,FIFA World Cup qualification,Tehran,Iran,FALSE
2022-02-01,Syria,South Korea,0,2,FIFA World Cup qualification,Dubai,United Arab Emirates,TRUE
2022-02-01,Vietnam,China PR,3,1,FIFA World Cup qualification,Hanoi,Vietnam,FALSE
2022-02-01,Japan,Saudi Arabia,2,0,FIFA World Cup qualification,Saitama,Japan,FALSE
2022-02-01,Oman,Australia,2,2,FIFA World Cup qualification,Muscat,Oman,FALSE
2022-02-01,Bolivia,Chile,2,3,FIFA World Cup qualification,La Paz,Bolivia,FALSE
2022-02-01,Uruguay,Venezuela,4,1,FIFA World Cup qualification,Montevideo,Uruguay,FALSE
2022-02-01,Argentina,Colombia,1,0,FIFA World Cup qualification,Córdoba,Argentina,FALSE
2022-02-01,Peru,Ecuador,1,1,FIFA World Cup qualification,Lima,Peru,FALSE
2022-02-01,Brazil,Paraguay,4,0,FIFA World Cup qualification,Belo Horizonte,Brazil,FALSE
2022-02-02,Burkina Faso,Senegal,1,3,African Cup of Nations,Yaoundé,Cameroon,TRUE
2022-02-02,United States,Honduras,3,0,FIFA World Cup qualification,Saint Paul,United States,FALSE
2022-02-02,Jamaica,Costa Rica,0,1,FIFA World Cup qualification,Kingston,Jamaica,FALSE
2022-02-02,El Salvador,Canada,0,2,FIFA World Cup qualification,San Salvador,El Salvador,FALSE
2022-02-02,Mexico,Panama,1,0,FIFA World Cup qualification,Mexico City,Mexico,FALSE
2022-02-03,Cameroon,Egypt,0,0,African Cup of Nations,Yaoundé,Cameroon,FALSE
2022-02-05,Cameroon,Burkina Faso,3,3,African Cup of Nations,Yaoundé,Cameroon,FALSE
2022-02-06,Senegal,Egypt,0,0,African Cup of Nations,Yaoundé,Cameroon,TRUE
2022-03-17,Cook Islands,Solomon Islands,0,2,FIFA World Cup qualification,Doha,Qatar,TRUE
2022-03-18,Papua New Guinea,New Zealand,0,1,FIFA World Cup qualification,Doha,Qatar,TRUE
2022-03-18,New Caledonia,Fiji,1,2,FIFA World Cup qualification,Doha,Qatar,TRUE
2022-03-18,Iraq,Zambia,3,1,Friendly,Baghdad,Iraq,FALSE
2022-03-19,Mauritius,Seychelles,0,0,Friendly,Saint Pierre,Mauritius,FALSE
2022-03-21,Papua New Guinea,New Caledonia,1,0,FIFA World Cup qualification,Doha,Qatar,TRUE
2022-03-21,New Zealand,Fiji,4,0,FIFA World Cup qualification,Doha,Qatar,TRUE
2022-03-23,Bahrain,India,2,1,Friendly,Riffa,Bahrain,FALSE
2022-03-23,Gibraltar,Grenada,0,0,Friendly,Gibraltar,Gibraltar,FALSE
2022-03-23,Guinea-Bissau,Equatorial Guinea,3,0,Friendly,Óbidos,Portugal,TRUE
2022-03-23,Guadeloupe,Cape Verde,0,2,Friendly,Orléans,France,TRUE
2022-03-23,Laos,Mongolia,1,0,Friendly,Vientiane,Laos,FALSE
2022-03-23,Malaysia,Philippines,2,0,Friendly,Kallang,Singapore,TRUE
2022-03-23,Mozambique,Niger,1,1,Friendly,Nouakchott,Mauritania,TRUE
2022-03-23,Tanzania,Central African Republic,3,1,Friendly,Dar es Salaam,Tanzania,FALSE
2022-03-23,Chad,Gambia,0,1,African Cup of Nations qualification,Yaoundé,Cameroon,TRUE
2022-03-23,Djibouti,South Sudan,2,4,African Cup of Nations qualification,Alexandria,Egypt,TRUE
2022-03-23,Seychelles,Lesotho,0,0,African Cup of Nations qualification,Saint Pierre,Mauritius,TRUE
2022-03-23,Somalia,Eswatini,0,3,African Cup of Nations qualification,Dar es Salaam,Tanzania,TRUE
2022-03-24,Jamaica,El Salvador,1,1,FIFA World Cup qualification,Kingston,Jamaica,FALSE
2022-03-24,Mexico,United States,0,0,FIFA World Cup qualification,Mexico City,Mexico,FALSE
2022-03-24,Panama,Honduras,1,1,FIFA World Cup qualification,Panama City,Panama,FALSE
2022-03-24,Costa Rica,Canada,1,0,FIFA World Cup qualification,San José,Costa Rica,FALSE
2022-03-24,Lebanon,Syria,0,3,FIFA World Cup qualification,Sidon,Lebanon,FALSE
2022-03-24,Iraq,United Arab Emirates,1,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,TRUE
2022-03-24,South Korea,Iran,2,0,FIFA World Cup qualification,Seoul,South Korea,FALSE
2022-03-24,China PR,Saudi Arabia,1,1,FIFA World Cup qualification,Sharjah,United Arab Emirates,TRUE
2022-03-24,Vietnam,Oman,0,1,FIFA World Cup qualification,Hanoi,Vietnam,FALSE
2022-03-24,Australia,Japan,0,2,FIFA World Cup qualification,Sydney,Australia,FALSE
2022-03-24,Solomon Islands,Tahiti,3,1,FIFA World Cup qualification,Doha,Qatar,TRUE
2022-03-24,Fiji,Papua New Guinea,1,2,FIFA World Cup qualification,Doha,Qatar,TRUE
2022-03-24,New Zealand,New Caledonia,7,1,FIFA World Cup qualification,Doha,Qatar,TRUE
2022-03-24,Colombia,Bolivia,3,0,FIFA World Cup qualification,Barranquilla,Colombia,FALSE
2022-03-24,Brazil,Chile,4,0,FIFA World Cup qualification,Rio de Janeiro,Brazil,FALSE
2022-03-24,Paraguay,Ecuador,3,1,FIFA World Cup qualification,Ciudad del Este,Paraguay,FALSE
2022-03-24,Uruguay,Peru,1,0,FIFA World Cup qualification,Montevideo,Uruguay,FALSE
2022-03-24,Italy,North Macedonia,0,1,FIFA World Cup qualification,Palermo,Italy,FALSE
2022-03-24,Portugal,Turkey,3,1,FIFA World Cup qualification,Porto,Portugal,FALSE
2022-03-24,Sweden,Czech Republic,1,0,FIFA World Cup qualification,Stockholm,Sweden,FALSE
2022-03-24,Wales,Austria,2,1,FIFA World Cup qualification,Cardiff,Wales,FALSE
2022-03-24,Armenia,Montenegro,1,0,Friendly,Yerevan,Armenia,FALSE
2022-03-24,Guatemala,Cuba,1,0,Friendly,Antigua Guatemala City,Guatemala,FALSE
2022-03-24,Hungary,Serbia,0,1,Friendly,Budapest,Hungary,FALSE
2022-03-24,Kosovo,Burkina Faso,5,0,Friendly,Pristina,Kosovo,FALSE
2022-03-24,Liberia,Benin,0,4,Friendly,Antalya,Turkey,TRUE
2022-03-24,Maldives,Bangladesh,2,0,Friendly,Malé,Maldives,FALSE
2022-03-24,Scotland,Poland,1,1,Friendly,Glasgow,Scotland,FALSE
2022-03-24,Thailand,Nepal,2,0,Friendly,Chonburi,Thailand,FALSE
2022-03-24,Togo,Sierra Leone,3,0,Friendly,Antalya,Turkey,TRUE
2022-03-24,Estonia,Cyprus,0,0,UEFA Nations League,Tallinn,Estonia,FALSE
2022-03-24,Moldova,Kazakhstan,1,2,UEFA Nations League,Chișinău,Moldova,FALSE
2022-03-24,Mauritius,São Tomé and Príncipe,3,0,African Cup of Nations qualification,Saint Pierre,Mauritius,FALSE
2022-03-25,Cameroon,Algeria,0,1,FIFA World Cup qualification,Douala,Cameroon,FALSE
2022-03-25,DR Congo,Morocco,1,1,FIFA World Cup qualification,Kinshasa,DR Congo,FALSE
2022-03-25,Egypt,Senegal,1,0,FIFA World Cup qualification,Cairo,Egypt,FALSE
2022-03-25,Ghana,Nigeria,0,0,FIFA World Cup qualification,Kumasi,Ghana,FALSE
2022-03-25,Mali,Tunisia,0,1,FIFA World Cup qualification,Bamako,Mali,FALSE
2022-03-25,Argentina,Venezuela,3,0,FIFA World Cup qualification,Buenos Aires,Argentina,FALSE
2022-03-25,Andorra,Saint Kitts and Nevis,1,0,Friendly,Andorra la Vella,Andorra,FALSE
2022-03-25,Bosnia and Herzegovina,Georgia,0,1,Friendly,Zenica,Bosnia and Herzegovina,FALSE
2022-03-25,Cape Verde,Liechtenstein,6,0,Friendly,San Pedro del Pinatar,Spain,TRUE
2022-03-25,Comoros,Ethiopia,2,1,Friendly,Moroni,Comoros,FALSE
2022-03-25,Congo,Zambia,1,3,Friendly,Antalya,Turkey,TRUE
2022-03-25,France,Ivory Coast,2,1,Friendly,Marseille,France,FALSE
2022-03-25,Latvia,Kuwait,1,1,Friendly,Ta' Qali,Malta,TRUE
2022-03-25,Luxembourg,Northern Ireland,1,3,Friendly,Luxembourg,Luxembourg,FALSE
2022-03-25,Malta,Azerbaijan,1,0,Friendly,Ta' Qali,Malta,FALSE
2022-03-25,Norway,Slovakia,2,0,Friendly,Oslo,Norway,FALSE
2022-03-25,Romania,Greece,0,1,Friendly,Bucharest,Romania,FALSE
2022-03-25,San Marino,Lithuania,1,2,Friendly,Serravalle,San Marino,FALSE
2022-03-25,South Africa,Guinea,0,0,Friendly,Kortrijk,Belgium,TRUE
2022-03-25,Tajikistan,Uganda,1,1,Navruz Cup,Namangan,Uzbekistan,TRUE
2022-03-25,Trinidad and Tobago,Barbados,9,0,Friendly,Port of Spain,Trinidad and Tobago,FALSE
2022-03-25,Uzbekistan,Kyrgyzstan,3,1,Navruz Cup,Namangan,Uzbekistan,FALSE
2022-03-25,Alderney,Jersey,1,6,Muratti Vase,Alderney,Alderney,FALSE
2022-03-26,Angola,Guinea-Bissau,3,2,Friendly,Óbidos,Portugal,TRUE
2022-03-26,Bahrain,Burundi,1,0,Friendly,Arad,Iran,TRUE
2022-03-26,Belarus,India,3,0,Friendly,Isa Town,Bahrain,TRUE
2022-03-26,Central African Republic,Sudan,0,0,Friendly,Dar es Salaam,Tanzania,TRUE
2022-03-26,Croatia,Slovenia,1,1,Friendly,Al Rayyan,Qatar,TRUE
2022-03-26,England,Switzerland,2,1,Friendly,London,England,FALSE
2022-03-26,Finland,Iceland,1,1,Friendly,Murcia,Spain,TRUE
2022-03-26,Germany,Israel,2,0,Friendly,Sinsheim,Germany,FALSE
2022-03-26,Gibraltar,Faroe Islands,0,0,Friendly,Gibraltar,Gibraltar,FALSE
2022-03-26,Libya,Niger,2,1,Friendly,Nouakchott,Mauritania,TRUE
2022-03-26,Mauritania,Mozambique,2,1,Friendly,Nouakchott,Mauritania,FALSE
2022-03-26,Netherlands,Denmark,4,2,Friendly,Amsterdam,Netherlands,FALSE
2022-03-26,Qatar,Bulgaria,2,1,Friendly,Al Rayyan,Qatar,FALSE
2022-03-26,Republic of Ireland,Belgium,2,2,Friendly,Dublin,Republic of Ireland,FALSE
2022-03-26,Singapore,Malaysia,2,1,Friendly,Kallang,Singapore,FALSE
2022-03-26,Spain,Albania,2,1,Friendly,Barcelona,Spain,FALSE
2022-03-27,El Salvador,Costa Rica,1,2,FIFA World Cup qualification,San Salvador,El Salvador,FALSE
2022-03-27,Canada,Jamaica,4,0,FIFA World Cup qualification,Toronto,Canada,FALSE
2022-03-27,Honduras,Mexico,0,1,FIFA World Cup qualification,San Pedro Sula,Honduras,FALSE
2022-03-27,United States,Panama,5,1,FIFA World Cup qualification,Orlando,United States,FALSE
2022-03-27,New Zealand,Tahiti,1,0,FIFA World Cup qualification,Doha,Qatar,TRUE
2022-03-27,Solomon Islands,Papua New Guinea,3,2,FIFA World Cup qualification,Doha,Qatar,TRUE
2022-03-27,Barbados,Guyana,0,5,Friendly,Port of Spain,Trinidad and Tobago,TRUE
2022-03-27,Belize,Cuba,0,3,Friendly,Belmopan,Belize,FALSE
2022-03-27,Benin,Zambia,2,1,Friendly,Antalya,Turkey,TRUE
2022-03-27,Guatemala,Haiti,2,1,Friendly,Fort Lauderdale,United States,TRUE
2022-03-27,Laos,Brunei,3,2,Friendly,Vientiane,Laos,FALSE
2022-03-27,Liberia,Sierra Leone,0,1,Friendly,Antalya,Turkey,TRUE
2022-03-27,Thailand,Suriname,1,0,Friendly,Pathum Thani,Thailand,FALSE
2022-03-27,South Sudan,Djibouti,1,0,African Cup of Nations qualification,Entebbe,Uganda,TRUE
2022-03-27,Lesotho,Seychelles,3,1,African Cup of Nations qualification,Soweto,South Africa,TRUE
2022-03-27,Eswatini,Somalia,2,1,African Cup of Nations qualification,Mbombela,South Africa,TRUE
2022-03-27,Mauritius,São Tomé and Príncipe,3,3,African Cup of Nations qualification,Belle Vue Harel,Mauritius,FALSE
2022-03-28,Andorra,Grenada,1,0,Friendly,Andorra la Vella,Andorra,FALSE
2022-03-28,Cape Verde,San Marino,2,0,Friendly,San Pedro del Pinatar,Spain,TRUE
2022-03-28,Montenegro,Greece,1,0,Friendly,Podgorica,Montenegro,FALSE
2022-03-28,Vanuatu,Fiji,1,2,Friendly,Doha,Qatar,TRUE
2022-03-29,Algeria,Cameroon,1,2,FIFA World Cup qualification,Blida,Algeria,FALSE
2022-03-29,Morocco,DR Congo,4,1,FIFA World Cup qualification,Casablanca,Morocco,FALSE
2022-03-29,Nigeria,Ghana,1,1,FIFA World Cup qualification,Abuja,Nigeria,FALSE
2022-03-29,Senegal,Egypt,1,0,FIFA World Cup qualification,Diamniadio,Senegal,FALSE
2022-03-29,Tunisia,Mali,0,0,FIFA World Cup qualification,Tunis,Tunisia,FALSE
2022-03-29,Iran,Lebanon,2,0,FIFA World Cup qualification,Mashhad,Iran,FALSE
2022-03-29,Syria,Iraq,1,1,FIFA World Cup qualification,Dubai,United Arab Emirates,TRUE
2022-03-29,United Arab Emirates,South Korea,1,0,FIFA World Cup qualification,Dubai,United Arab Emirates,FALSE
2022-03-29,Japan,Vietnam,1,1,FIFA World Cup qualification,Saitama,Japan,FALSE
2022-03-29,Oman,China PR,2,0,FIFA World Cup qualification,Muscat,Oman,FALSE
2022-03-29,Saudi Arabia,Australia,1,0,FIFA World Cup qualification,Jeddah,Saudi Arabia,FALSE
2022-03-29,Ecuador,Argentina,1,1,FIFA World Cup qualification,Guayaquil,Ecuador,FALSE
2022-03-29,Peru,Paraguay,2,0,FIFA World Cup qualification,Lima,Peru,FALSE
2022-03-29,Bolivia,Brazil,0,4,FIFA World Cup qualification,La Paz,Bolivia,FALSE
2022-03-29,Venezuela,Colombia,0,1,FIFA World Cup qualification,Guayana,Venezuela,FALSE
2022-03-29,Chile,Uruguay,0,2,FIFA World Cup qualification,Santiago,Chile,FALSE
2022-03-29,Poland,Sweden,2,0,FIFA World Cup qualification,Chorzów,Poland,FALSE
2022-03-29,Portugal,North Macedonia,2,0,FIFA World Cup qualification,Porto,Portugal,FALSE
2022-03-29,Albania,Georgia,0,0,Friendly,Tirana,Albania,FALSE
2022-03-29,Angola,Equatorial Guinea,0,0,Friendly,Óbidos,Portugal,TRUE
2022-03-29,Austria,Scotland,2,2,Friendly,Vienna,Austria,FALSE
2022-03-29,Azerbaijan,Latvia,0,1,Friendly,Ta' Qali,Malta,TRUE
2022-03-29,Bahrain,Belarus,0,1,Friendly,Riffa,Bahrain,FALSE
2022-03-29,Bangladesh,Mongolia,0,0,Friendly,Sylhet,Bangladesh,FALSE
2022-03-29,Belgium,Burkina Faso,3,0,Friendly,Anderlecht,Belgium,FALSE
2022-03-29,Bosnia and Herzegovina,Luxembourg,1,0,Friendly,Zenica,Bosnia and Herzegovina,FALSE
2022-03-29,Congo,Sierra Leone,1,2,Friendly,Antalya,Turkey,TRUE
2022-03-29,Croatia,Bulgaria,2,1,Friendly,Al Rayyan,Qatar,TRUE
2022-03-29,Denmark,Serbia,3,0,Friendly,Copenhagen,Denmark,FALSE
2022-03-29,England,Ivory Coast,3,0,Friendly,London,England,FALSE
2022-03-29,Faroe Islands,Liechtenstein,1,0,Friendly,San Pedro del Pinatar,Spain,TRUE
2022-03-29,Finland,Slovakia,0,2,Friendly,Murcia,Spain,TRUE
2022-03-29,France,South Africa,5,0,Friendly,Villeneuve D'Ascq,Algeria,TRUE
2022-03-29,Israel,Romania,2,2,Friendly,Netanya,Israel,FALSE
2022-03-29,Liberia,Burundi,1,2,Friendly,Antalya,Turkey,TRUE
2022-03-29,Malta,Kuwait,2,0,Friendly,Ta' Qali,Malta,FALSE
2022-03-29,Mauritania,Libya,2,0,Friendly,Nouakchott,Mauritania,FALSE
2022-03-29,Netherlands,Germany,1,1,Friendly,Amsterdam,Netherlands,FALSE
2022-03-29,Northern Ireland,Hungary,0,1,Friendly,Belfast,Northern Ireland,FALSE
2022-03-29,Norway,Armenia,9,0,Friendly,Oslo,Norway,FALSE
2022-03-29,Qatar,Slovenia,0,0,Friendly,Al Rayyan,Qatar,FALSE
2022-03-29,Republic of Ireland,Lithuania,1,0,Friendly,Dublin,Republic of Ireland,FALSE
2022-03-29,Singapore,Philippines,2,0,Friendly,Kallang,Singapore,FALSE
2022-03-29,Spain,Iceland,5,0,Friendly,La Coruña,Spain,FALSE
2022-03-29,Switzerland,Kosovo,1,1,Friendly,Zürich,Switzerland,FALSE
2022-03-29,Tanzania,Sudan,1,1,Friendly,Dar es Salaam,Tanzania,FALSE
2022-03-29,Togo,Benin,1,1,Friendly,Antalya,Turkey,TRUE
2022-03-29,Trinidad and Tobago,Guyana,1,1,Friendly,Port of Spain,Trinidad and Tobago,FALSE
2022-03-29,Turkey,Italy,2,3,Friendly,Konya,Turkey,FALSE
2022-03-29,Wales,Czech Republic,1,1,Friendly,Cardiff,Wales,FALSE
2022-03-29,Tajikistan,Kyrgyzstan,1,0,Navruz Cup,Namangan,Uzbekistan,TRUE
2022-03-29,Uzbekistan,Uganda,4,2,Navruz Cup,Namangan,Uzbekistan,FALSE
2022-03-29,Cyprus,Estonia,2,0,UEFA Nations League,Larnaca,Cyprus,FALSE
2022-03-29,Kazakhstan,Moldova,0,1,UEFA Nations League,Nur-Sultan,Kazakhstan,FALSE
2022-03-29,Gambia,Chad,2,2,African Cup of Nations qualification,Agadir,Morocco,TRUE
2022-03-30,Mexico,El Salvador,2,0,FIFA World Cup qualification,Mexico City,Mexico,FALSE
2022-03-30,Costa Rica,United States,2,0,FIFA World Cup qualification,San José,Costa Rica,FALSE
2022-03-30,Panama,Canada,1,0,FIFA World Cup qualification,Panama City,Panama,FALSE
2022-03-30,Jamaica,Honduras,2,1,FIFA World Cup qualification,Kingston,Jamaica,FALSE
2022-03-30,Solomon Islands,New Zealand,0,5,FIFA World Cup qualification,Doha,Qatar,TRUE
2022-04-23,Alderney,Guernsey,0,2,Muratti Vase,Alderney,Alderney,FALSE
2022-04-24,El Salvador,Guatemala,0,4,Friendly,San Jose,United States,TRUE
2022-04-27,Mexico,Guatemala,0,0,Friendly,Orlando,United States,TRUE
2022-05-12,Bahamas,Turks and Caicos Islands,4,2,Friendly,Nassau,Bahamas,FALSE
2022-05-12,Dominica,Saint Vincent and the Grenadines,2,1,Friendly,Roseau,Dominica,FALSE
2022-05-13,Guernsey,Jersey,1,2,Muratti Vase,Guernsey,Guernsey,FALSE
2022-05-14,Bahamas,Turks and Caicos Islands,1,2,Friendly,Nassau,Bahamas,FALSE
2022-05-15,Dominica,Saint Vincent and the Grenadines,3,1,Friendly,Roseau,Dominica,FALSE
2022-05-21,Yoruba Nation,Matabeleland,1,1,CONIFA Africa Football Cup,Johannesburg,South Africa,TRUE
2022-05-21,Jersey,Guernsey,1,0,Muratti Vase,Jersey,Jersey,FALSE
2022-05-22,Biafra,Matabeleland,0,1,CONIFA Africa Football Cup,Johannesburg,South Africa,TRUE
2022-05-23,Yoruba Nation,Biafra,0,1,CONIFA Africa Football Cup,Johannesburg,South Africa,TRUE
2022-05-24,Mozambique,Eswatini,0,1,Friendly,Maputo,Mozambique,FALSE
2022-05-24,Thailand,Bahrain,3,1,Friendly,Bangkok,Thailand,FALSE
2022-05-25,Biafra,Matabeleland,1,0,CONIFA Africa Football Cup,Johannesburg,South Africa,TRUE
2022-05-27,Bahrain,Myanmar,2,0,Friendly,Pathum Thani,Thailand,TRUE
2022-05-27,Malaysia,Brunei,4,0,Friendly,Kuala Lumpur,Malaysia,FALSE
2022-05-27,Thailand,Turkmenistan,1,0,Friendly,Sisaket,Thailand,FALSE
2022-05-28,Ethiopia,Lesotho,1,1,Friendly,Adama,Ethiopia,FALSE
2022-05-28,India,Jordan,0,2,Friendly,Doha,Qatar,TRUE
2022-05-28,Mexico,Nigeria,2,1,Friendly,Arlington,United States,TRUE
2022-05-29,United Arab Emirates,Gambia,1,1,Friendly,Dubai,United Arab Emirates,FALSE
2022-05-30,Ethiopia,Lesotho,1,1,Friendly,Adama,Ethiopia,FALSE
2022-05-30,Trinidad and Tobago,Saint Lucia,1,0,Friendly,San Fernando,Trinidad and Tobago,FALSE
2022-05-31,Thailand,Bahrain,1,2,Friendly,Pathum Thani,Thailand,FALSE
2022-06-01,Italy,Argentina,0,3,CONMEBOL–UEFA Cup of Champions,Paris,France,TRUE
2022-06-01,Scotland,Ukraine,1,3,FIFA World Cup qualification,Glasgow,Scotland,FALSE
2022-06-01,Angola,Central African Republic,2,1,African Cup of Nations qualification,Luanda,Angola,FALSE
2022-06-01,Ghana,Madagascar,3,0,African Cup of Nations qualification,Cape Coast,Ghana,FALSE
2022-06-01,Libya,Botswana,1,0,African Cup of Nations qualification,Benghazi,Libya,FALSE
2022-06-01,Poland,Wales,2,1,UEFA Nations League,Wrocław,Poland,FALSE
2022-06-01,Australia,Jordan,2,1,Friendly,Al Wakrah,Qatar,TRUE
2022-06-01,Indonesia,Bangladesh,0,0,Friendly,Soreang,Indonesia,FALSE
2022-06-01,Malta,Venezuela,0,1,Friendly,Ta' Qali,Malta,FALSE
2022-06-01,Kuwait,Singapore,2,0,Friendly,Abu Dhabi,United Arab Emirates,TRUE
2022-06-01,Malaysia,Hong Kong,2,0,Friendly,Kuala Lumpur,Malaysia,FALSE
2022-06-01,Syria,Tajikistan,1,0,Friendly,Dubai,United Arab Emirates,TRUE
2022-06-01,United States,Morocco,3,0,Friendly,Cincinnati,United States,FALSE
2022-06-01,Vietnam,Afghanistan,2,0,Friendly,Ho Chi Minh City,Vietnam,FALSE
2022-06-02,Tunisia,Equatorial Guinea,4,0,African Cup of Nations qualification,Radès,Tunisia,FALSE
2022-06-02,Mozambique,Rwanda,1,1,African Cup of Nations qualification,Johannesburg,South Africa,TRUE
2022-06-02,Panama,Costa Rica,2,0,CONCACAF Nations League,Panama City,Panama,FALSE
2022-06-02,Barbados,Antigua and Barbuda,0,1,CONCACAF Nations League,Gros Islet,Saint Lucia,TRUE
2022-06-02,Guadeloupe,Cuba,2,1,CONCACAF Nations League,Les Abymes,Guadeloupe,FALSE
2022-06-02,Belize,Dominican Republic,0,2,CONCACAF Nations League,Belmopan,Belize,FALSE
2022-06-02,French Guiana,Guatemala,2,0,CONCACAF Nations League,Cayenne,French Guiana,FALSE
2022-06-02,Anguilla,Dominica,0,0,CONCACAF Nations League,The Valley,Anguilla,FALSE
2022-06-02,Czech Republic,Switzerland,2,1,UEFA Nations League,Prague,Czech Republic,FALSE
2022-06-02,Spain,Portugal,1,1,UEFA Nations League,Seville,Spain,FALSE
2022-06-02,Israel,Iceland,2,2,UEFA Nations League,Haifa,Israel,FALSE
2022-06-02,Serbia,Norway,0,1,UEFA Nations League,Belgrade,Serbia,FALSE
2022-06-02,Slovenia,Sweden,0,2,UEFA Nations League,Ljubljana,Slovenia,FALSE
2022-06-02,Northern Ireland,Greece,0,1,UEFA Nations League,Belfast,Northern Ireland,FALSE
2022-06-02,Cyprus,Kosovo,0,2,UEFA Nations League,Larnaca,Cyprus,FALSE
2022-06-02,Georgia,Gibraltar,4,0,UEFA Nations League,Tbilisi,Georgia,FALSE
2022-06-02,Bulgaria,North Macedonia,1,1,UEFA Nations League,Razgrad,Bulgaria,FALSE
2022-06-02,Estonia,San Marino,2,0,UEFA Nations League,Tallinn,Estonia,FALSE
2022-06-02,Cambodia,Timor-Leste,2,1,Friendly,Phnom Penh,Cambodia,FALSE
2022-06-02,Ecuador,Nigeria,1,0,Friendly,Harrison,United States,TRUE
2022-06-02,Japan,Paraguay,4,1,Friendly,Sapporo,Japan,FALSE
2022-06-02,South Korea,Brazil,1,5,Friendly,Seoul,South Korea,FALSE
2022-06-02,Mexico,Uruguay,0,3,Friendly,Glendale,United States,TRUE
2022-06-03,Togo,Eswatini,2,2,African Cup of Nations qualification,Lomé,Togo,FALSE
2022-06-03,Burkina Faso,Cape Verde,2,0,African Cup of Nations qualification,Marrakech,Morocco,TRUE
2022-06-03,Comoros,Lesotho,2,0,African Cup of Nations qualification,Moroni,Comoros,FALSE
2022-06-03,Ivory Coast,Zambia,3,1,African Cup of Nations qualification,Yamoussoukro,Ivory Coast,FALSE
2022-06-03,Curaçao,Honduras,0,1,CONCACAF Nations League,Willemstad,Curaçao,FALSE
2022-06-03,Bahamas,Saint Vincent and the Grenadines,1,0,CONCACAF Nations League,Nassau,Bahamas,FALSE
2022-06-03,Nicaragua,Trinidad and Tobago,2,1,CONCACAF Nations League,Managua,Nicaragua,FALSE
2022-06-03,Sint Maarten,United States Virgin Islands,1,1,CONCACAF Nations League,Willemstad,Curaçao,TRUE
2022-06-03,Turks and Caicos Islands,Bonaire,1,4,CONCACAF Nations League,Providenciales,Turks and Caicos Islands,FALSE
2022-06-03,Saint Martin,Aruba,0,0,CONCACAF Nations League,The Valley,Anguilla,TRUE
2022-06-03,British Virgin Islands,Cayman Islands,1,1,CONCACAF Nations League,Tortola,British Virgin Islands,FALSE
2022-06-03,Croatia,Austria,0,3,UEFA Nations League,Osijek,Croatia,FALSE
2022-06-03,France,Denmark,1,2,UEFA Nations League,Paris,France,FALSE
2022-06-03,Belgium,Netherlands,1,4,UEFA Nations League,Brussels,Belgium,FALSE
2022-06-03,Kazakhstan,Azerbaijan,2,0,UEFA Nations League,Nur-Sultan,Kazakhstan,FALSE
2022-06-03,Belarus,Slovakia,0,1,UEFA Nations League,Novi Sad,Serbia,TRUE
2022-06-03,Liechtenstein,Moldova,0,2,UEFA Nations League,Vaduz,Liechtenstein,FALSE
2022-06-03,Latvia,Andorra,3,0,UEFA Nations League,Riga,Latvia,FALSE
2022-06-03,Nepal,Oman,0,2,Friendly,Doha,Qatar,TRUE
2022-06-04,Namibia,Burundi,1,1,African Cup of Nations qualification,Johannesburg,South Africa,TRUE
2022-06-04,Niger,Tanzania,1,1,African Cup of Nations qualification,Cotonou,Benin,TRUE
2022-06-04,Algeria,Uganda,2,0,African Cup of Nations qualification,Algiers,Algeria,FALSE
2022-06-04,Gambia,South Sudan,1,0,African Cup of Nations qualification,Thiès,Senegal,TRUE
2022-06-04,Mali,Congo,4,0,African Cup of Nations qualification,Bamako,Mali,FALSE
2022-06-04,Mauritania,Sudan,3,0,African Cup of Nations qualification,Nouakchott,Mauritania,FALSE
2022-06-04,DR Congo,Gabon,0,1,African Cup of Nations qualification,Kinshasa,DR Congo,FALSE
2022-06-04,Senegal,Benin,3,1,African Cup of Nations qualification,Diamniadio,Senegal,FALSE
2022-06-04,Suriname,Jamaica,1,1,CONCACAF Nations League,Paramaribo,Suriname,FALSE
2022-06-04,El Salvador,Grenada,3,1,CONCACAF Nations League,San Salvador,El Salvador,FALSE
2022-06-04,Bermuda,Haiti,0,0,CONCACAF Nations League,Devonshire Parish,Bermuda,FALSE
2022-06-04,Montserrat,Guyana,1,2,CONCACAF Nations League,Santo Domingo,Dominican Republic,TRUE
2022-06-04,Hungary,England,1,0,UEFA Nations League,Budapest,Hungary,FALSE
2022-06-04,Italy,Germany,1,1,UEFA Nations League,Bologna,Italy,FALSE
2022-06-04,Armenia,Republic of Ireland,1,0,UEFA Nations League,Yerevan,Armenia,FALSE
